course_id,teacher_id,question_no,academic_degree,seniority,sex
MNM1SE12MN-Z17,56022,903,dr,4,male
MNM1SE12MN-Z17,56022,905,dr,4,male
MNM1SE12MN-Z17,56022,906,dr,4,male
MNM1SE12MN-Z17,56022,908,dr,4,male
MNM1SE12MN-Z17,56022,909,dr,4,male
MNM1SE12MN-Z17,59070,901,ma,3,male
MNM1SE12MN-Z17,59070,904,ma,3,male
MNM1SE12MN-Z17,59070,905,ma,3,male
MNM1SE12MN-Z17,59070,907,ma,3,male
MNM1SE12MN-Z17,59070,909,ma,3,male
MNM2SE-SJO-Nk,3549,901,ma,11,female
MNM2SE-SJO-Nk,3549,903,ma,11,female
MNM2SE-SJO-Nk,3549,908,ma,11,female
MNM2SE-SJO-Nk,3549,909,ma,11,female
MNM2SE-SJO-Pk,62895,901,no_dgr,2,female
MNM2SE-SJO-Pk,62895,902,no_dgr,2,female
MNM2SE-SJO-Pk,62895,903,no_dgr,2,female
MNM2SE-SJO-Pk,62895,904,no_dgr,2,female
MNM2SE-SJO-Pk,62895,905,no_dgr,2,female
MNM2SE-SJO-Pk,62895,907,no_dgr,2,female
MNM2SE-SJO-Pk,62895,909,no_dgr,2,female
MNM2SE01MN-Z20,54654,901,dr,4,male
MNM2SE01MN-Z20,54654,903,dr,4,male
MNM2SE01MN-Z20,54654,904,dr,4,male
MNM2SE01MN-Z20,54654,905,dr,4,male
MNM2SE01MN-Z20,54654,906,dr,4,male
MNM2SE01MN-Z20,54654,907,dr,4,male
MNM2SE01MN-Z20,54654,908,dr,4,male
MNM2SE01MN-Z20,54654,909,dr,4,male
MNM2SE02MN-Z19,40903,901,dr,7,male
MNM2SE02MN-Z19,40903,902,dr,7,male
MNM2SE02MN-Z19,40903,903,dr,7,male
MNM2SE02MN-Z19,40903,905,dr,7,male
MNM2SE02MN-Z19,40903,906,dr,7,male
MNM2SE02MN-Z19,40903,909,dr,7,male
MNM2SE02MN-Z20,80980,901,no_dgr,1,male
MNM2SE02MN-Z20,80980,903,no_dgr,1,male
MNM2SE02MN-Z20,80980,904,no_dgr,1,male
MNM2SE02MN-Z20,80980,905,no_dgr,1,male
MNM2SE02MN-Z20,80980,906,no_dgr,1,male
MNM2SE02MN-Z20,80980,907,no_dgr,1,male
MNM2SE02MN-Z20,80980,909,no_dgr,1,male
MNM2SE03MN-Z20,51027,901,ma,4,male
MNM2SE03MN-Z20,51027,902,ma,4,male
MNM2SE03MN-Z20,51027,904,ma,4,male
MNM2SE03MN-Z20,51027,907,ma,4,male
MNM2SE03MN-Z20,66929,902,dr,2,male
MNM2SE03MN-Z20,66929,906,dr,2,male
MNM2SE03MN-Z20,66929,907,dr,2,male
MNM2SE03MN-Z20,66929,908,dr,2,male
MNM2SE04MN-Z19,36233,904,dr,10,male
MNM2SE04MN-Z19,36233,905,dr,10,male
MNM2SE04MN-Z19,36233,906,dr,10,male
MNM2SE04MN-Z19,36233,909,dr,10,male
MNM3NP-S,3485,901,dr,11,female
MNM3NP-S,3485,903,dr,11,female
MNM3NP-S,3485,904,dr,11,female
MNM3NP-S,3485,905,dr,11,female
MNM3NP-S,3485,906,dr,11,female
MNM3NP-S,3485,907,dr,11,female
MNM3NP-S,3485,908,dr,11,female
MNM3NP-S,3485,909,dr,11,female
MNM3NP01MN-Z20-w,40694,902,dr,8,male
MNM3NP01MN-Z20-w,40694,903,dr,8,male
MNM3NP01MN-Z20-w,40694,904,dr,8,male
MNM3NP01MN-Z20-w,40694,905,dr,8,male
MNM3NP01MN-Z20-w,40694,906,dr,8,male
MNM3NP01MN-Z20-w,40694,907,dr,8,male
MNM3NP03MN-Z19,60342,903,ma,3,female
MNM3NP03MN-Z19,60342,904,ma,3,female
MNM3NP03MN-Z19,60342,905,ma,3,female
MNM3NP03MN-Z19,60342,906,ma,3,female
MNM3NP03MN-Z19,60342,907,ma,3,female
MNM3NP03MN-Z19,60342,908,ma,3,female
MNM3NP04-PDW,38628,901,dr,8,male
MNM3NP04-PDW,38628,902,dr,8,male
MNM3NP04-PDW,38628,904,dr,8,male
MNM3NP04-PDW,38628,908,dr,8,male
MNM3NP04-PDW,38628,909,dr,8,male
MNM3NP08-PDW,54597,901,dr,4,female
MNM3NP08-PDW,54597,903,dr,4,female
MNM3NP08-PDW,54597,904,dr,4,female
MNM3NP08-PDW,54597,905,dr,4,female
MNM3NP08-PDW,54597,906,dr,4,female
MNM3NP08-PDW,54597,907,dr,4,female
MNM3NP08-PDW,54597,908,dr,4,female
MNM3NP08-PDW,54597,909,dr,4,female
MNM3NP11MN-Z18,63665,903,dr,2,female
MNM3NP11MN-Z18,63665,904,dr,2,female
MNM3NP11MN-Z18,63665,905,dr,2,female
MNM3NP11MN-Z18,63665,909,dr,2,female
MNM3SE-S,40922,903,dr,7,female
MNM3SE-S,40922,904,dr,7,female
MNM3SE-S,40922,905,dr,7,female
MNM3SE-S,40922,906,dr,7,female
MNM3SE-S,40922,909,dr,7,female
MNM3SE-S,43907,901,dr,6,female
MNM3SE-S,43907,903,dr,6,female
MNM3SE-S,43907,904,dr,6,female
MNM3SE-S,43907,905,dr,6,female
MNM3SE-S,43907,907,dr,6,female
MNM3SE01-PDW,38635,902,dr,8,male
MNM3SE01-PDW,38635,903,dr,8,male
MNM3SE01-PDW,38635,904,dr,8,male
MNM3SE01-PDW,38635,906,dr,8,male
MNM3SE01-PDW,38635,908,dr,8,male
MNM3SE01MN-Z20-w,40694,901,dr,8,male
MNM3SE01MN-Z20-w,40694,902,dr,8,male
MNM3SE01MN-Z20-w,40694,903,dr,8,male
MNM3SE01MN-Z20-w,40694,904,dr,8,male
MNM3SE01MN-Z20-w,40694,905,dr,8,male
MNM3SE01MN-Z20-w,40694,909,dr,8,male
MNM3SE03-PDW,54650,901,dr,4,male
MNM3SE03-PDW,54650,902,dr,4,male
MNM3SE03-PDW,54650,903,dr,4,male
MNM3SE03-PDW,54650,904,dr,4,male
MNM3SE03-PDW,54650,905,dr,4,male
MNM3SE03-PDW,54650,907,dr,4,male
MNM3SE03-PDW,54650,908,dr,4,male
MNM3SE03-PDW,54650,909,dr,4,male
MNM3SE04-PDW,40651,902,dr,8,male
MNM3SE04-PDW,40651,903,dr,8,male
MNM3SE04-PDW,40651,904,dr,8,male
MNM3SE04-PDW,40651,905,dr,8,male
MNM3SE04-PDW,40651,906,dr,8,male
MNM3SE04-PDW,40651,907,dr,8,male
MNM3SE04-PDW,40651,909,dr,8,male
MNM3SE04MN-Z19,43907,901,dr,6,female
MNM3SE04MN-Z19,43907,902,dr,6,female
MNM3SE04MN-Z19,43907,903,dr,6,female
MNM3SE04MN-Z19,43907,904,dr,6,female
MNM3SE04MN-Z19,43907,906,dr,6,female
MNM3SE04MN-Z19,43907,907,dr,6,female
MNM3SE04MN-Z19,43907,908,dr,6,female
MNM3SE05MN-Z19,38603,902,dr,8,female
MNM3SE05MN-Z19,38603,903,dr,8,female
MNM3SE05MN-Z19,38603,904,dr,8,female
MNM3SE05MN-Z19,38603,905,dr,8,female
MNM3SE05MN-Z19,38603,906,dr,8,female
MNM3SE05MN-Z19,38603,907,dr,8,female
MNM3SE05MN-Z19,38603,909,dr,8,female
MNM3SE07-PDW,51027,901,ma,4,male
MNM3SE07-PDW,51027,902,ma,4,male
MNM3SE07-PDW,51027,903,ma,4,male
MNM3SE07-PDW,51027,904,ma,4,male
MNM3SE07-PDW,51027,905,ma,4,male
MNM3SE07-PDW,51027,906,ma,4,male
MNM3SE07-PDW,51027,907,ma,4,male
MNM3SE07-PDW,51027,908,ma,4,male
MNM3SE07-PDW,51027,909,ma,4,male
MNM3SE08MN-Z19,57123,901,prof,4,male
MNM3SE08MN-Z19,57123,902,prof,4,male
MNM3SE08MN-Z19,57123,903,prof,4,male
MNM3SE08MN-Z19,57123,904,prof,4,male
MNM3SE08MN-Z19,57123,906,prof,4,male
MNM3SE08MN-Z19,57123,907,prof,4,male
MNM3SE08MN-Z19,57123,908,prof,4,male
MNM3SE09MN-Z19,54654,901,dr,4,male
MNM3SE09MN-Z19,54654,902,dr,4,male
MNM3SE09MN-Z19,54654,903,dr,4,male
MNM3SE09MN-Z19,54654,904,dr,4,male
MNM3SE09MN-Z19,54654,905,dr,4,male
MNM3SE09MN-Z19,54654,906,dr,4,male
MNM3SE09MN-Z19,54654,908,dr,4,male
MNM3SE09MN-Z19,54654,909,dr,4,male
MNM3SE10MN-Z20,57123,902,prof,4,male
MNM3SE10MN-Z20,57123,904,prof,4,male
MNM3SE10MN-Z20,57123,905,prof,4,male
MNM3SE10MN-Z20,57123,906,prof,4,male
MNM3SE10MN-Z20,57123,909,prof,4,male
MNM3SE11MN-Z18,37026,901,dr,10,male
MNM3SE11MN-Z18,37026,904,dr,10,male
MNM3SE11MN-Z18,37026,905,dr,10,male
MNM3SE11MN-Z18,37026,906,dr,10,male
MNM3SE11MN-Z18,37026,909,dr,10,male
MNM3SE11MN-Z20,57123,901,prof,4,male
MNM3SE11MN-Z20,57123,902,prof,4,male
MNM3SE11MN-Z20,57123,903,prof,4,male
MNM3SE11MN-Z20,57123,904,prof,4,male
MNM3SE11MN-Z20,57123,905,prof,4,male
MNM3SE11MN-Z20,57123,906,prof,4,male
MNM3SE11MN-Z20,57123,907,prof,4,male
MNM3SE11MN-Z20,57123,908,prof,4,male
MNM3SE12MN-Z20,51027,902,ma,4,male
MNM3SE12MN-Z20,51027,903,ma,4,male
MNM3SE12MN-Z20,51027,904,ma,4,male
MNM3SE12MN-Z20,51027,906,ma,4,male
MNM3SE12MN-Z20,51027,907,ma,4,male
MNM3SE12MN-Z20,51027,908,ma,4,male
MNM3SE12MN-Z20,51027,909,ma,4,male
MNM3SE15MN-Z17,43907,901,dr,6,female
MNM3SE15MN-Z17,43907,902,dr,6,female
MNM3SE15MN-Z17,43907,903,dr,6,female
MNM3SE15MN-Z17,43907,904,dr,6,female
MNM3SE15MN-Z17,43907,905,dr,6,female
MNM3SE15MN-Z17,43907,906,dr,6,female
MNM3SE15MN-Z17,43907,907,dr,6,female
MNM3SE15MN-Z17,43907,908,dr,6,female
MNM3SP-S,3485,901,dr,11,female
MNM3SP-S,3485,904,dr,11,female
MNM3SP-S,3485,905,dr,11,female
MNM3SP-S,3485,906,dr,11,female
MNM3SP-S,3485,908,dr,11,female
MNM3SP-S,3485,909,dr,11,female
MNM3SP-S,50751,904,dr,6,male
MNM3SP-S,50751,906,dr,6,male
MNM3SP-S,50751,908,dr,6,male
MNM3SP01MN-Z20-w,40694,901,dr,8,male
MNM3SP01MN-Z20-w,40694,906,dr,8,male
MNM3SP01MN-Z20-w,40694,907,dr,8,male
MNM3SP01MN-Z20-w,40694,908,dr,8,male
MNM3SP01MN-Z20-w,40694,909,dr,8,male
MNM3SP03-PDW,42354,901,dr,7,female
MNM3SP03-PDW,42354,902,dr,7,female
MNM3SP03-PDW,42354,903,dr,7,female
MNM3SP03-PDW,42354,905,dr,7,female
MNM3SP03-PDW,42354,906,dr,7,female
MNM3SP03-PDW,42354,907,dr,7,female
MNM3SP03-PDW,42354,908,dr,7,female
MNM3SP03-PDW,42354,909,dr,7,female
MNM3SP03MN-Z20-w,43907,901,dr,6,female
MNM3SP03MN-Z20-w,43907,902,dr,6,female
MNM3SP03MN-Z20-w,43907,903,dr,6,female
MNM3SP03MN-Z20-w,43907,904,dr,6,female
MNM3SP03MN-Z20-w,43907,905,dr,6,female
MNM3SP03MN-Z20-w,43907,906,dr,6,female
MNM3SP03MN-Z20-w,43907,908,dr,6,female
MNM3SP04-PDW,54635,902,dr,4,female
MNM3SP04-PDW,54635,903,dr,4,female
MNM3SP04-PDW,54635,904,dr,4,female
MNM3SP04-PDW,54635,906,dr,4,female
MNM3SP04-PDW,54635,908,dr,4,female
MNM3SP04MN-Z20,3684,902,dr,11,male
MNM3SP04MN-Z20,3684,903,dr,11,male
MNM3SP04MN-Z20,3684,904,dr,11,male
MNM3SP04MN-Z20,3684,906,dr,11,male
MNM3SP04MN-Z20,3684,909,dr,11,male
MNM3SP05MN-Z20,54654,901,dr,4,male
MNM3SP05MN-Z20,54654,902,dr,4,male
MNM3SP05MN-Z20,54654,904,dr,4,male
MNM3SP05MN-Z20,54654,905,dr,4,male
MNM3SP05MN-Z20,54654,906,dr,4,male
MNM3SP05MN-Z20,54654,909,dr,4,male
MNM3SP10MN-Z18,3684,901,dr,11,male
MNM3SP10MN-Z18,3684,902,dr,11,male
MNM3SP10MN-Z18,3684,903,dr,11,male
MNM3SP10MN-Z18,3684,904,dr,11,male
MNM3SP10MN-Z18,3684,905,dr,11,male
MNM3SP10MN-Z18,3684,906,dr,11,male
MNM3SP10MN-Z18,3684,907,dr,11,male
MNM3SP11MN-Z18,60342,901,ma,3,female
MNM3SP11MN-Z18,60342,903,ma,3,female
MNM3SP11MN-Z18,60342,904,ma,3,female
MNM3SP11MN-Z18,60342,905,ma,3,female
MNM3SP11MN-Z18,60342,906,ma,3,female
MNM3SP11MN-Z18,60342,907,ma,3,female
MNM3SP11MN-Z18,60342,908,ma,3,female
MNM3SP12MN-Z17,37011,901,dr,10,female
MNM3SP12MN-Z17,37011,902,dr,10,female
MNM3SP12MN-Z17,37011,904,dr,10,female
MNM3SP12MN-Z17,37011,905,dr,10,female
MNM3SP12MN-Z17,37011,907,dr,10,female
MNM3SP12MN-Z17,37011,908,dr,10,female
MNM3SP12MN-Z17,37011,909,dr,10,female
MNM4SE01MN-Z20,51027,903,ma,4,male
MNM4SE01MN-Z20,51027,904,ma,4,male
MNM4SE01MN-Z20,51027,905,ma,4,male
MNM4SE01MN-Z20,51027,906,ma,4,male
MNM4SE01MN-Z20,51027,907,ma,4,male
MNM4SE01MN-Z20,51027,909,ma,4,male
MNM4SE02MN-Z20,60342,903,ma,3,female
MNM4SE02MN-Z20,60342,904,ma,3,female
MNM4SE02MN-Z20,60342,906,ma,3,female
MNM4SE02MN-Z20,60342,908,ma,3,female
MNM4SE02MN-Z20,60342,909,ma,3,female
MNM4SE03FA-Z20,57131,902,dr,4,female
MNM4SE03FA-Z20,57131,903,dr,4,female
MNM4SE03FA-Z20,57131,904,dr,4,female
MNM4SE03FA-Z20,57131,905,dr,4,female
MNM4SE03FA-Z20,57131,908,dr,4,female
MNM4SE05MN-Z20,40922,901,dr,7,female
MNM4SE05MN-Z20,40922,908,dr,7,female
MNM4SE05MN-Z20,40922,909,dr,7,female
MNM4SE06MN-Z20,40922,902,dr,7,female
MNM4SE06MN-Z20,40922,904,dr,7,female
MNM4SE06MN-Z20,40922,905,dr,7,female
MNM4SE06MN-Z20,40922,906,dr,7,female
MNM4SE06MN-Z20,40922,908,dr,7,female
MNM4SE11MN-Z20,50733,901,ma,6,male
MNM4SE11MN-Z20,50733,903,ma,6,male
MNM4SE11MN-Z20,50733,904,ma,6,male
MNM4SE11MN-Z20,50733,905,ma,6,male
MNM4SE11MN-Z20,50733,906,ma,6,male
MNM4SE11MN-Z20,50733,908,ma,6,male
NNB1NA-L,76390,902,ma,2,female
NNB1NA-L,76390,903,ma,2,female
NNB1NA-L,76390,904,ma,2,female
NNB1NA-L,76390,906,ma,2,female
NNB1NA-L,76390,907,ma,2,female
NNB1NA-L,76390,908,ma,2,female
NNB1NA-L,76390,909,ma,2,female
NNB1NA-L,76398,901,ma,2,male
NNB1NA-L,76398,902,ma,2,male
NNB1NA-L,76398,903,ma,2,male
NNB1NA-L,76398,904,ma,2,male
NNB1NA-L,76398,905,ma,2,male
NNB1NA-L,76398,906,ma,2,male
NNB1NA-L,76398,907,ma,2,male
NNB1NA-L,76398,908,ma,2,male
NNB1NA-L,76398,909,ma,2,male
NNB1NP001,66282,901,dr,2,male
NNB1NP001,66282,902,dr,2,male
NNB1NP001,66282,903,dr,2,male
NNB1NP001,66282,904,dr,2,male
NNB1NP001,66282,905,dr,2,male
NNB1NP001,66282,906,dr,2,male
NNB1NP001,66282,907,dr,2,male
NNB1NP001,66282,908,dr,2,male
NNB1NP001,66282,909,dr,2,male
NNB1NP002,66080,901,dr,2,female
NNB1NP002,66080,902,dr,2,female
NNB1NP002,66080,904,dr,2,female
NNB1NP002,66080,905,dr,2,female
NNB1NP002,66080,907,dr,2,female
NNB1NP002,66080,909,dr,2,female
NNB1NP002-W,86222,901,dr,1,male
NNB1NP002-W,86222,902,dr,1,male
NNB1NP002-W,86222,903,dr,1,male
NNB1NP002-W,86222,904,dr,1,male
NNB1NP002-W,86222,906,dr,1,male
NNB1NP002-W,86222,907,dr,1,male
NNB1NP002-W,86222,908,dr,1,male
NNB1NP002-W,86222,909,dr,1,male
NNB1NP003,66079,903,dr,2,male
NNB1NP003,66079,904,dr,2,male
NNB1NP003,66079,905,dr,2,male
NNB1NP003,66079,906,dr,2,male
NNB1NP003,66079,908,dr,2,male
NNB1NP003,66079,909,dr,2,male
NNB1NP004,66078,901,dr,2,male
NNB1NP004,66078,902,dr,2,male
NNB1NP004,66078,904,dr,2,male
NNB1NP004,66078,905,dr,2,male
NNB1NP004,66078,906,dr,2,male
NNB1NP004,66078,907,dr,2,male
NNB1NP004,66078,909,dr,2,male
NNB1NP006,76401,901,dr,2,female
NNB1NP006,76401,902,dr,2,female
NNB1NP006,76401,903,dr,2,female
NNB1NP006,76401,904,dr,2,female
NNB1NP006,76401,905,dr,2,female
NNB1NP006,76401,906,dr,2,female
NNB1NP006,76401,907,dr,2,female
NNB1NP006,76401,908,dr,2,female
NNB1NP006,76401,909,dr,2,female
NNB1NP007,79745,902,no_dgr,2,female
NNB1NP007,79745,903,no_dgr,2,female
NNB1NP007,79745,904,no_dgr,2,female
NNB1NP007,79745,905,no_dgr,2,female
NNB1NP007,79745,908,no_dgr,2,female
NNB1NP007,79745,909,no_dgr,2,female
NNB1NP008,66072,901,dr,2,male
NNB1NP008,66072,902,dr,2,male
NNB1NP008,66072,903,dr,2,male
NNB1NP008,66072,904,dr,2,male
NNB1NP008,66072,905,dr,2,male
NNB1NP008,66072,906,dr,2,male
NNB1NP008,66072,907,dr,2,male
NNB1NP008,66072,908,dr,2,male
NNB1NP008,66072,909,dr,2,male
NNB3NA-L,76390,901,ma,2,female
NNB3NA-L,76390,902,ma,2,female
NNB3NA-L,76390,903,ma,2,female
NNB3NA-L,76390,904,ma,2,female
NNB3NA-L,76390,905,ma,2,female
NNB3NA-L,76390,906,ma,2,female
NNB3NA-L,76390,909,ma,2,female
NNB3NA-L,76422,901,no_dgr,2,female
NNB3NA-L,76422,903,no_dgr,2,female
NNB3NA-L,76422,905,no_dgr,2,female
NNB3NA-L,76422,906,no_dgr,2,female
NNB3NA-L,76422,908,no_dgr,2,female
NNB3NP001,66073,901,dr,2,male
NNB3NP001,66073,902,dr,2,male
NNB3NP001,66073,904,dr,2,male
NNB3NP001,66073,905,dr,2,male
NNB3NP001,66073,906,dr,2,male
NNB3NP001,66073,908,dr,2,male
NNB5NP-S,66074,903,dr,2,male
NNB5NP-S,66074,904,dr,2,male
NNB5NP-S,66074,905,dr,2,male
NNB5NP001-W,76391,901,dr,2,male
NNB5NP001-W,76391,902,dr,2,male
NNB5NP001-W,76391,904,dr,2,male
NNB5NP001-W,76391,905,dr,2,male
NNB5NP001-W,76391,906,dr,2,male
NNB5NP001-W,76391,907,dr,2,male
NNB5NP001-W,76391,908,dr,2,male
NNB5NP001-W,76391,909,dr,2,male
NNB5NP004,66074,901,dr,2,male
NNB5NP004,66074,902,dr,2,male
NNB5NP004,66074,904,dr,2,male
NNB5NP004,66074,906,dr,2,male
NNB5NP004,66074,907,dr,2,male
NNB5NP004,66074,908,dr,2,male
NNB5NP004,66074,909,dr,2,male
NNB5NP005,66283,901,dr,2,female
NNB5NP005,66283,904,dr,2,female
NNB5NP005,66283,905,dr,2,female
NNB5NP005,66283,906,dr,2,female
NNB5NP005,66283,908,dr,2,female
NNB5NP006,76419,901,no_dgr,2,male
NNB5NP006,76419,903,no_dgr,2,male
NNB5NP006,76419,905,no_dgr,2,male
NNB5NP006,76419,906,no_dgr,2,male
NNB5NP006,76419,907,no_dgr,2,male
NNB5NP006,76419,908,no_dgr,2,male
NNB5NP007,66078,903,dr,2,male
NNB5NP007,66078,904,dr,2,male
NNB5NP007,66078,905,dr,2,male
NNB5NP007,66078,906,dr,2,male
NNB5NP007,66078,908,dr,2,male
NNB5NP007,66078,909,dr,2,male
NNB5NP008,66079,903,dr,2,male
NNB5NP008,66079,906,dr,2,male
NNB5NP008,66079,907,dr,2,male
NNB5NP008,66079,908,dr,2,male
NNB5NP010,66074,901,dr,2,male
NNB5NP010,66074,902,dr,2,male
NNB5NP010,66074,903,dr,2,male
NNB5NP010,66074,904,dr,2,male
NNB5NP010,66074,907,dr,2,male
NNB5NP010,66074,908,dr,2,male
NNB5NP010,66074,909,dr,2,male
PAB1NP10PA-Z19,61032,901,no_dgr,2,male
PAB1NP10PA-Z19,61032,902,no_dgr,2,male
PAB1NP10PA-Z19,61032,904,no_dgr,2,male
PAB1NP10PA-Z19,61032,906,no_dgr,2,male
PAB1NP10PA-Z19,61032,907,no_dgr,2,male
PAB1NP10PA-Z19,61032,908,no_dgr,2,male
PAB1NP10PA-Z19,61032,909,no_dgr,2,male
PAB1NP10PA-Z19,106429,901,no_dgr,1,female
PAB1NP10PA-Z19,106429,904,no_dgr,1,female
PAB1NP10PA-Z19,106429,905,no_dgr,1,female
PAB1NP10PA-Z19,106429,906,no_dgr,1,female
PAB1NP10PA-Z19,106429,908,no_dgr,1,female
PAB1NP11PA-Z19,56347,901,ma,4,female
PAB1NP11PA-Z19,56347,902,ma,4,female
PAB1NP11PA-Z19,56347,904,ma,4,female
PAB1NP11PA-Z19,56347,905,ma,4,female
PAB1NP11PA-Z19,56347,906,ma,4,female
PAB1NP11PA-Z19,56347,907,ma,4,female
PAB1NP11PA-Z19,56347,908,ma,4,female
PAB1NP11PA-Z19,56347,909,ma,4,female
PAB1NP12PA-Z19,40721,901,dr,8,female
PAB1NP12PA-Z19,40721,902,dr,8,female
PAB1NP12PA-Z19,40721,903,dr,8,female
PAB1NP12PA-Z19,40721,904,dr,8,female
PAB1NP12PA-Z19,40721,906,dr,8,female
PAB1NP12PA-Z19,40721,908,dr,8,female
PAB1NP12PA-Z19,40721,909,dr,8,female
PAB1NP12PA-Z19,43847,901,ma,6,female
PAB1NP12PA-Z19,43847,902,ma,6,female
PAB1NP12PA-Z19,43847,903,ma,6,female
PAB1NP12PA-Z19,43847,904,ma,6,female
PAB1NP12PA-Z19,43847,905,ma,6,female
PAB1NP12PA-Z19,43847,906,ma,6,female
PAB1NP12PA-Z19,43847,908,ma,6,female
PAB1NP12PA-Z19,43847,909,ma,6,female
PAB1NP13PA-Z19,101703,901,dr,1,male
PAB1NP13PA-Z19,101703,902,dr,1,male
PAB1NP13PA-Z19,101703,903,dr,1,male
PAB1NP13PA-Z19,101703,904,dr,1,male
PAB1NP13PA-Z19,101703,905,dr,1,male
PAB1NP13PA-Z19,101703,907,dr,1,male
PAB1NP13PA-Z19,101703,908,dr,1,male
PAB1NP14PA-Z19,3663,901,dr,11,female
PAB1NP14PA-Z19,3663,902,dr,11,female
PAB1NP14PA-Z19,3663,904,dr,11,female
PAB1NP14PA-Z19,3663,905,dr,11,female
PAB1NP14PA-Z19,3663,908,dr,11,female
PAB1NP14PA-Z19,3663,909,dr,11,female
PAB1NP15PA-Z19,40635,902,ma,8,male
PAB1NP15PA-Z19,40635,903,ma,8,male
PAB1NP15PA-Z19,40635,905,ma,8,male
PAB1NP15PA-Z19,40635,908,ma,8,male
PAB1NP15PA-Z19,40635,909,ma,8,male
PAB1NP16PA-Z19,106428,901,no_dgr,1,female
PAB1NP16PA-Z19,106428,903,no_dgr,1,female
PAB1NP16PA-Z19,106428,904,no_dgr,1,female
PAB1NP16PA-Z19,106428,906,no_dgr,1,female
PAB1NP16PA-Z19,106428,907,no_dgr,1,female
PAB1NP16PA-Z19,106428,909,no_dgr,1,female
PAB1NP17PA-Z19,50748,902,ma,6,female
PAB1NP17PA-Z19,50748,903,ma,6,female
PAB1NP17PA-Z19,50748,904,ma,6,female
PAB1NP17PA-Z19,50748,905,ma,6,female
PAB1NP17PA-Z19,50748,906,ma,6,female
PAB1NP18PA-Z19,50733,901,ma,6,male
PAB1NP18PA-Z19,50733,904,ma,6,male
PAB1NP18PA-Z19,50733,906,ma,6,male
PAB1NP18PA-Z19,50733,907,ma,6,male
PAB1NP18PA-Z19,50733,909,ma,6,male
PAB1NP18PA-Z19,54205,901,no_dgr,2,female
PAB1NP18PA-Z19,54205,903,no_dgr,2,female
PAB1NP18PA-Z19,54205,905,no_dgr,2,female
PAB1NP18PA-Z19,54205,906,no_dgr,2,female
PAB1NP18PA-Z19,54205,907,no_dgr,2,female
PAB1NP18PA-Z19,54205,909,no_dgr,2,female
PAB1NP19PA-Z19,45775,901,dr,6,female
PAB1NP19PA-Z19,45775,905,dr,6,female
PAB1NP19PA-Z19,45775,906,dr,6,female
PAB1NP19PA-Z19,45775,907,dr,6,female
PAB1NP19PA-Z19,45775,908,dr,6,female
PAB1SE10PA-Z19,37988,902,dr,9,female
PAB1SE10PA-Z19,37988,903,dr,9,female
PAB1SE10PA-Z19,37988,906,dr,9,female
PAB1SE10PA-Z19,37988,907,dr,9,female
PAB1SE10PA-Z19,37988,908,dr,9,female
PAB1SE10PA-Z19,37988,909,dr,9,female
PAB1SE10PA-Z19,45775,901,dr,6,female
PAB1SE10PA-Z19,45775,902,dr,6,female
PAB1SE10PA-Z19,45775,903,dr,6,female
PAB1SE10PA-Z19,45775,904,dr,6,female
PAB1SE10PA-Z19,45775,905,dr,6,female
PAB1SE10PA-Z19,45775,906,dr,6,female
PAB1SE10PA-Z19,45775,909,dr,6,female
PAB1SE10PA-Z19,106430,902,no_dgr,1,male
PAB1SE10PA-Z19,106430,904,no_dgr,1,male
PAB1SE10PA-Z19,106430,906,no_dgr,1,male
PAB1SE10PA-Z19,106430,907,no_dgr,1,male
PAB1SE10PA-Z19,106430,909,no_dgr,1,male
PAB1SE11PA-Z19,56347,901,ma,4,female
PAB1SE11PA-Z19,56347,902,ma,4,female
PAB1SE11PA-Z19,56347,904,ma,4,female
PAB1SE11PA-Z19,56347,905,ma,4,female
PAB1SE11PA-Z19,56347,906,ma,4,female
PAB1SE11PA-Z19,56347,907,ma,4,female
PAB1SE11PA-Z19,56347,909,ma,4,female
PAB1SE12PA-Z19,40721,901,dr,8,female
PAB1SE12PA-Z19,40721,904,dr,8,female
PAB1SE12PA-Z19,40721,905,dr,8,female
PAB1SE12PA-Z19,40721,906,dr,8,female
PAB1SE12PA-Z19,40721,907,dr,8,female
PAB1SE12PA-Z19,40721,908,dr,8,female
PAB1SE12PA-Z19,40721,909,dr,8,female
PAB1SE12PA-Z19,50733,901,ma,6,male
PAB1SE12PA-Z19,50733,902,ma,6,male
PAB1SE12PA-Z19,50733,903,ma,6,male
PAB1SE12PA-Z19,50733,904,ma,6,male
PAB1SE12PA-Z19,50733,905,ma,6,male
PAB1SE12PA-Z19,50733,906,ma,6,male
PAB1SE12PA-Z19,50733,907,ma,6,male
PAB1SE12PA-Z19,50733,908,ma,6,male
PAB1SE12PA-Z19,50733,909,ma,6,male
PAB1SE13PA-Z19,36037,903,dr,10,male
PAB1SE13PA-Z19,36037,907,dr,10,male
PAB1SE13PA-Z19,36037,908,dr,10,male
PAB1SE13PA-Z19,101703,901,dr,1,male
PAB1SE13PA-Z19,101703,903,dr,1,male
PAB1SE13PA-Z19,101703,905,dr,1,male
PAB1SE13PA-Z19,101703,906,dr,1,male
PAB1SE13PA-Z19,101703,907,dr,1,male
PAB1SE13PA-Z19,101703,909,dr,1,male
PAB1SE14PA-Z19,40721,901,dr,8,female
PAB1SE14PA-Z19,40721,902,dr,8,female
PAB1SE14PA-Z19,40721,903,dr,8,female
